Movie,Goosebumps,Goosebumps,2015,103,"Adventure,comedy,family"
Tvepisode,Winter Tech,Winter Tech,2010,,"Documentary,history"
Movie,Repo Men,Repo Men,2010,111,"Action,crime,sci-fi"
Movie,The Big Year,The Big Year,2011,100,Comedy
Movie,Dreams Awake,Dreams Awake,2011,110,Drama
Movie,One Lucky Elephant,One Lucky Elephant,2010,84,Documentary
Movie,House Broken,House Broken,2010,84,Comedy
Movie,The Best Things in the World,As Melhores Coisas do Mundo,2010,100,"Comedy,drama"
Movie,Life as We Know It,Life as We Know It,2010,114,"Comedy,drama,romance"
Movie,The Dead Matter,The Dead Matter,2010,90,"Fantasy,horror"
Movie,Down and Distance,Down and Distance,2010,,"Family,sport"
Tvseries,Pink Panther & Pals,Pink Panther & Pals,2010,,"Animation,comedy,family"
Tvepisode,Episode XCII,Episode XCII,2017,22,"Action,adventure,animation"
Movie,Sophomore,Sophomore,2012,98,Comedy
Tvepisode,Episode #1.5889,Episode #1.5889,2010,,"Drama,romance"
Movie,Four Stories of St. Julian,Four Stories of St. Julian,2010,85,"Crime,thriller"
Movie,Transit,Transit,2012,88,"Action,crime,thriller"
Movie,The Legend of Awesomest Maximus,The Legend of Awesomest Maximus,2011,90,"Action,comedy"
Movie,Spud,Spud,2010,103,"Comedy,drama"
Movie,Até Onde?,Até Onde?,2011,73,"Mystery,thriller"
Movie,The Rogue,The Rogue,2019,,"Action,drama,thriller"
Movie,This Bitter Earth,This Bitter Earth,2012,76,"Drama,music"
Movie,Small Town Saturday Night,Small Town Saturday Night,2010,94,Drama
Movie,Bare Knuckles,Bare Knuckles,2010,90,"Action,drama"
Tvseries,Queen of the South,Queen of the South,2016,42,"Action,crime,drama"
Movie,The Evolution of Dad,The Evolution of Dad,2010,94,Documentary
Movie,Je ne vous oublierai jamais,Je ne vous oublierai jamais,2010,85,"Drama,history"
Movie,Boyhood,Boyhood,2014,165,Drama
Movie,Costa Rica 3D,Costa Rica 3D,2019,82,"Adventure,documentary"
Movie,The Ascension,The Ascension,2011,93,"Drama,horror"
Movie,The Vampires of Zanzibar,The Vampires of Zanzibar,2010,106,"Comedy,horror,musical"
Movie,For Christ''s Sake,For Christ''s Sake,2010,,Comedy
Tvepisode,Engineering Disasters: New Orleans,Engineering Disasters: New Orleans,2013,,"Documentary,history"
Movie,Water for Elephants,Water for Elephants,2011,120,"Drama,romance"
Movie,Adult World,Adult World,2013,97,"Comedy,drama"
Movie,Game of Assassins,The Gauntlet,2013,80,"Action,adventure,horror"
Movie,Monte Carlo,Monte Carlo,2011,109,"Adventure,comedy,family"
Movie,Footloose,Footloose,2011,113,"Comedy,drama,music"
Movie,Cavaliers seuls,Cavaliers seuls,2010,,Documentary
Movie,Sunburnt Angels,Sunburnt Angels,2011,119,"Comedy,crime"
Movie,House of Good and Evil,House of Good and Evil,2013,108,"Horror,thriller"
Movie,Midnight Son,Midnight Son,2011,88,Horror
Movie,The Two Deaths of Quincas Wateryell,Quincas Berro d''Água,2010,104,"Comedy,drama"
Movie,Habana Eva,Habana Eva,2010,106,"Comedy,romance"
Tvepisode,More Ice,More Ice,2015,,"Documentary,history"
Tvepisode,Yard Tech,Yard Tech,2013,,"Documentary,history"
Movie,Good Intentions,Good Intentions,2010,84,Comedy
Movie,Elvis & Madonna,Elvis & Madona,2010,105,"Comedy,romance"
Movie,The Dead Sleep,The Dead Sleep,2010,94,"Drama,thriller"
Movie,The Amazing Adventures of the Living Corpse,The Amazing Adventures of the Living Corpse,2012,88,"Action,animation,fantasy"
Movie,Blood River,Blood River,2010,93,Horror
Movie,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,2011,96,"Action,fantasy,thriller"
Movie,Jelly,Jelly,2010,104,"Comedy,romance"
Movie,From the Midst of Pain,From the Midst of Pain,2010,,"Documentary,drama"
Movie,Winchester,Winchester,2018,99,"Biography,fantasy,horror"
Movie,Messages Deleted,Messages Deleted,2010,92,"Mystery,thriller"
Movie,Buffalo Girls,Buffalo Girls,2012,65,Documentary
Movie,Subway Busker,Subway Busker,2010,101,"Documentary,music"
Movie,The Reverend,The Reverend,2011,98,Horror
Movie,See You in September,See You in September,2010,91,"Comedy,romance"
Tvepisode,Coast to Coast,Coast to Coast,2017,,"Action,crime,reality-tv"
Movie,Troubadours,Troubadours,2010,,Drama
Tvseries,The Passage,The Passage,2018,,"Action,adventure,drama"
Movie,Skyfall,Skyfall,2012,143,"Action,adventure,thriller"
Movie,Beyond the Grave,Beyond the Grave,2010,89,"Action,crime,horror"
Movie,Jonah Hex,Jonah Hex,2010,81,"Action,drama,fantasy"
Movie,The Dark Party,The Dark Party,2013,95,"Drama,romance"
Movie,Underground,ASD. Alma sin dueño,2010,,\n
Movie,The Beautiful and Damned,The Beautiful and Damned,2010,,Drama
Movie,Dark Shadows,Dark Shadows,2012,113,"Comedy,fantasy,horror"
Movie,Krews,Krews,2010,105,"Action,crime,drama"
Movie,Psychosomatika,Psychosomatika,2010,,"Comedy,drama,mystery"
Movie,Elimination,Elimination,2010,87,"Action,horror,thriller"
Movie,Frances: A Mother Divine,Frances: A Mother Divine,2010,,Documentary
Movie,Hauntsville,Hauntsville,2016,,"Horror,thriller"
Movie,Hysteria,Hysteria,2010,,"Horror,thriller"
Movie,The Girl from the Naked Eye,The Girl from the Naked Eye,2012,84,"Action,crime,mystery"
Movie,Beautiful Noise,Beautiful Noise,2014,87,"Documentary,music"
Movie,Happiness Runs,Happiness Runs,2010,88,Drama
Movie,10 Years Later,10 Years Later,2010,98,"Comedy,drama"
Movie,Jens Jensen: Harmonious World,Jens Jensen: Harmonious World,2010,,Documentary
Movie,Jerry Cotton,Jerry Cotton,2010,90,"Action,comedy,crime"
